"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"1202","8/1/2015 00:00:04","8/1/2015 00:20:07","168","W 18 St & 6 Ave","40.73971301","-73.99456405","385","E 55 St & 2 Ave","40.75797322","-73.96603308","23253","Subscriber","1987","1"
"2885","8/1/2015 02:18:22","8/1/2015 03:06:28","476","E 31 St & 3 Ave","40.74394314","-73.97966069","498","Broadway & W 32 St","40.74854862","-73.98808416","18679","Subscriber","1987","1"
"236","8/1/2015 07:41:41","8/1/2015 07:45:37","515","W 43 St & 10 Ave","40.76009437","-73.99461843","450","W 49 St & 8 Ave","40.76227205","-73.98788205","19666","Subscriber","1977","1"
"1013","8/1/2015 08:50:40","8/1/2015 09:07:33","491","E 24 St & Park Ave S","40.74096374","-73.98602213","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","22938","Customer","","0"
"972","8/1/2015 09:31:08","8/1/2015 09:47:21","331","Pike St & Monroe St","40.71173107","-73.99193043","461","E 20 St & 2 Ave","40.73587678","-73.98205027","21709","Subscriber","1988","1"
"262","8/1/2015 10:00:25","8/1/2015 10:04:48","252","MacDougal St & Washington Sq","40.73226398","-73.99852205","127","Barrow St & Hudson St","40.73172428","-74.00674436","20134","Subscriber","1989","2"
"296","8/1/2015 10:28:39","8/1/2015 10:33:36","312","Allen St & E Houston St","40.722055","-73.989111","295","Pike St & E Broadway","40.71406667","-73.99293911","14627","Subscriber","1983","1"
"3529","8/1/2015 10:52:46","8/1/2015 11:51:36","503","E 20 St & Park Ave","40.73827428","-73.98751968","491","E 24 St & Park Ave S","40.74096374","-73.98602213","14948","Subscriber","1990","1"
"373","8/1/2015 11:15:05","8/1/2015 11:21:19","285","Broadway & E 14 St","40.73454567","-73.99074142","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","17883","Subscriber","1957","1"
"606","8/1/2015 11:35:42","8/1/2015 11:45:48","394","E 9 St & Avenue C","40.72521311","-73.97768752","285","Broadway & E 14 St","40.73454567","-73.99074142","15929","Subscriber","1966","1"
"359","8/1/2015 11:54:10","8/1/2015 12:00:09","439","E 4 St & 2 Ave","40.7262807","-73.98978041","2003","1 Ave & E 18 St","40.733812191966315","-73.98054420948029","19520","Subscriber","1987","2"
"1576","8/1/2015 12:12:41","8/1/2015 12:38:58","250","Lafayette St & Jersey St","40.72456089","-73.99565293","128","MacDougal St & Prince St","40.72710258","-74.00297088","18122","Subscriber","1945","1"
"292","8/1/2015 12:30:42","8/1/2015 12:35:35","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","16943","Subscriber","1989","1"
"587","8/1/2015 12:49:04","8/1/2015 12:58:51","386","Centre St & Worth St","40.71494807","-74.00234482","250","Lafayette St & Jersey St","40.72456089","-73.99565293","22048","Subscriber","1970","1"
"588","8/1/2015 13:08:59","8/1/2015 13:18:47","358","Christopher St & Greenwich St","40.73291553","-74.00711384","303","Mercer St & Spring St","40.72362738","-73.99949601","23972","Subscriber","1987","2"
"5051","8/1/2015 13:29:59","8/1/2015 14:54:10","2006","Central Park S & 6 Ave","40.76590936","-73.97634151","352","W 56 St & 6 Ave","40.76340613","-73.97722479","21280","Customer","","0"
"328","8/1/2015 13:53:14","8/1/2015 13:58:42","417","Barclay St & Church St","40.71291224","-74.01020234","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","17727","Subscriber","1951","2"
"403","8/1/2015 14:19:17","8/1/2015 14:26:01","308","St James Pl & Oliver St","40.71307916","-73.99851193","340","Madison St & Clinton St","40.71269042","-73.98776323","19496","Subscriber","1980","1"
"896","8/1/2015 14:41:39","8/1/2015 14:56:35","352","W 56 St & 6 Ave","40.76340613","-73.97722479","521","8 Ave & W 31 St","40.75096734871598","-73.99444207549095","24120","Subscriber","1954","1"
"983","8/1/2015 15:05:03","8/1/2015 15:21:26","232","Cadman Plaza E & Tillary St","40.69597683","-73.99014892","406","Hicks St & Montague St","40.69512845","-73.99595065","23028","Customer","","0"
"4550","8/1/2015 15:27:41","8/1/2015 16:43:32","224","Spruce St & Nassau St","40.71146364","-74.00552427","224","Spruce St & Nassau St","40.71146364","-74.00552427","16762","Customer","","0"
"2138","8/1/2015 15:49:44","8/1/2015 16:25:22","387","Centre St & Chambers St","40.71273266","-74.0046073","418","Front St & Gold St","40.70224","-73.982578","15190","Customer","","0"
"1980","8/1/2015 16:13:15","8/1/2015 16:46:15","3002","South End Ave & Liberty St","40.711512","-74.015756","330","Reade St & Broadway","40.71450451","-74.00562789","17522","Customer","","0"
"719","8/1/2015 16:39:19","8/1/2015 16:51:19","442","W 27 St & 7 Ave","40.746647","-73.993915","404","9 Ave & W 14 St","40.7405826","-74.00550867","20745","Subscriber","1989","2"
"376","8/1/2015 17:02:50","8/1/2015 17:09:07","428","E 3 St & 1 Ave","40.72467721","-73.98783413","311","Norfolk St & Broome St","40.7172274","-73.98802084","20852","Subscriber","1969","1"
"5821","8/1/2015 17:27:58","8/1/2015 19:04:59","492","W 33 St & 7 Ave","40.75019995","-73.99093085","514","12 Ave & W 40 St","40.76087502","-74.00277668","17790","Customer","","0"
"345","8/1/2015 17:52:10","8/1/2015 17:57:56","301","E 2 St & Avenue B","40.72217444","-73.98368779","312","Allen St & E Houston St","40.722055","-73.989111","23163","Subscriber","1991","1"
"2582","8/1/2015 18:18:31","8/1/2015 19:01:33","279","Peck Slip & Front St","40.707873","-74.00167","466","W 25 St & 6 Ave","40.74395411","-73.99144871","18200","Customer","","0"
"877","8/1/2015 18:44:56","8/1/2015 18:59:34","251","Mott St & Prince St","40.72317958","-73.99480012","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","22226","Subscriber","1980","2"
"1096","8/1/2015 19:12:30","8/1/2015 19:30:47","426","West St & Chambers St","40.71754834","-74.01322069","387","Centre St & Chambers St","40.71273266","-74.0046073","16341","Customer","","0"
"1111","8/1/2015 19:41:30","8/1/2015 20:00:02","404","9 Ave & W 14 St","40.7405826","-74.00550867","317","E 6 St & Avenue B","40.72453734","-73.98185424","15152","Subscriber","1969","1"
"523","8/1/2015 20:15:08","8/1/2015 20:23:52","383","Greenwich Ave & Charles St","40.735238","-74.000271","438","St Marks Pl & 1 Ave","40.72779126","-73.98564945","22691","Subscriber","1983","1"
"827","8/1/2015 20:52:22","8/1/2015 21:06:10","350","Clinton St & Grand St","40.71559509","-73.9870295","445","E 10 St & Avenue A","40.72740794","-73.98142006","20942","Subscriber","1972","2"
"426","8/1/2015 21:39:04","8/1/2015 21:46:10","444","Broadway & W 24 St","40.7423543","-73.98915076","382","University Pl & E 14 St","40.73492695","-73.99200509","18676","Customer","","0"
"447","8/1/2015 22:37:43","8/1/2015 22:45:10","295","Pike St & E Broadway","40.71406667","-73.99293911","147","Greenwich St & Warren St","40.71542197","-74.01121978","22831","Subscriber","1992","2"
"1747","8/1/2015 23:48:09","8/2/2015 00:17:16","397","Fulton St & Clermont Ave","40.68415748","-73.96922273","412","Forsyth St & Canal St","40.7158155","-73.99422366","22612","Subscriber","1982","1"
"193","8/2/2015 01:50:45","8/2/2015 01:53:59","223","W 13 St & 7 Ave","40.73781509","-73.99994661","116","W 17 St & 8 Ave","40.74177603","-74.00149746","18183","Subscriber","1985","1"
"1432","8/2/2015 07:39:16","8/2/2015 08:03:08","426","West St & Chambers St","40.71754834","-74.01322069","3002","South End Ave & Liberty St","40.711512","-74.015756","21977","Customer","","0"
"228","8/2/2015 09:12:04","8/2/2015 09:15:53","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","417","Barclay St & Church St","40.71291224","-74.01020234","23056","Subscriber","1971","1"
"269","8/2/2015 10:01:26","8/2/2015 10:05:55","528","2 Ave & E 31 St","40.74290902","-73.97706058","461","E 20 St & 2 Ave","40.73587678","-73.98205027","19078","Subscriber","1990","2"
"544","8/2/2015 10:41:27","8/2/2015 10:50:32","336","Sullivan St & Washington Sq","40.73047747","-73.99906065","350","Clinton St & Grand St","40.71559509","-73.9870295","23263","Subscriber","1980","1"
"254","8/2/2015 11:12:30","8/2/2015 11:16:44","237","E 11 St & 2 Ave","40.73047309","-73.98672378","297","E 15 St & 3 Ave","40.734232","-73.986923","18403","Subscriber","1979","2"
"528","8/2/2015 11:41:14","8/2/2015 11:50:03","250","Lafayette St & Jersey St","40.72456089","-73.99565293","316","Fulton St & William St","40.70955958","-74.00653609","23084","Subscriber","1966","1"
"778","8/2/2015 12:09:55","8/2/2015 12:22:53","473","Rivington St & Chrystie St","40.72110063","-73.9919254","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","17703","Subscriber","1982","1"
"1086","8/2/2015 12:34:44","8/2/2015 12:52:50","264","Maiden Ln & Pearl St","40.70706456","-74.00731853","363","West Thames St","40.70834698","-74.01713445","21171","Customer","","0"
"383","8/2/2015 13:00:02","8/2/2015 13:06:26","467","Dean St & 4 Ave","40.68312489","-73.97895137","431","Hanover Pl & Livingston St","40.68864636","-73.98263429","22051","Subscriber","1969","1"
"1195","8/2/2015 13:26:15","8/2/2015 13:46:11","525","W 34 St & 11 Ave","40.75594159","-74.0021163","151","Cleveland Pl & Spring St","40.7218158","-73.99720307","16919","Subscriber","1993","2"
"951","8/2/2015 13:49:22","8/2/2015 14:05:14","224","Spruce St & Nassau St","40.71146364","-74.00552427","312","Allen St & E Houston St","40.722055","-73.989111","15255","Customer","","0"
"219","8/2/2015 14:12:39","8/2/2015 14:16:18","502","Henry St & Grand St","40.714215","-73.981346","311","Norfolk St & Broome St","40.7172274","-73.98802084","15949","Subscriber","1975","2"
"297","8/2/2015 14:36:37","8/2/2015 14:41:35","320","Leonard St & Church St","40.717571","-74.005549","329","Greenwich St & N Moore St","40.72043411","-74.01020609","16776","Subscriber","1984","1"
"1695","8/2/2015 15:00:21","8/2/2015 15:28:36","520","W 52 St & 5 Ave","40.75992262","-73.97648516","526","E 33 St & 5 Ave","40.74765947","-73.98490707","23534","Customer","","0"
"1384","8/2/2015 15:22:50","8/2/2015 15:45:55","3002","South End Ave & Liberty St","40.711512","-74.015756","514","12 Ave & W 40 St","40.76087502","-74.00277668","22753","Customer","","0"
"740","8/2/2015 15:47:49","8/2/2015 16:00:10","284","Greenwich Ave & 8 Ave","40.7390169121","-74.0026376103","488","W 39 St & 9 Ave","40.75645824","-73.99372222","22004","Subscriber","1976","2"
"191","8/2/2015 16:11:48","8/2/2015 16:15:00","329","Greenwich St & N Moore St","40.72043411","-74.01020609","147","Greenwich St & Warren St","40.71542197","-74.01121978","21130","Subscriber","1989","1"
